exchange,tradingsymbol,quantity,transaction_type,product,order_type,price,validity
NFO,BAJFINANCE26JUN1050CE,750,SELL,NRML,LIMIT,0,DAY
NFO,HAVELLS26JUN1350CE,500,SELL,NRML,LIMIT,0,DAY
NFO,PFC26JUN500CE,1300,SELL,NRML,LIMIT,0,DAY
NFO,TITAN26JUN4500CE,175,SELL,NRML,LIMIT,0,DAY
