exchange,tradingsymbol,quantity,transaction_type,product,order_type,price,validity

NFO,BAJFINANCE26JUN1100CE,500,SELL,NRML,LIMIT,0,DAY

NFO,TITAN26JUN3900CE,175,SELL,NRML,LIMIT,0,DAY

NFO,HAVELLS26JUN1800CE,500,SELL,NRML,LIMIT,0,DAY

NFO,UNITDSPR26JUN1700CE,700,SELL,NRML,LIMIT,0,DAY

NFO,MAZDOCK26JUN3400CE,175,SELL,NRML,LIMIT,0,DAY

NFO,NTPC26JUN300PE,1500,SELL,NRML,LIMIT,0,DAY
