exchange,tradingsymbol,quantity,transaction_type,product,order_type,price,validity
NFO,HAVELLS26JUN1350CE,500,SELL,NRML,LIMIT,0,DAY
NFO,CAMS26JUN5000CE,750,SELL,NRML,LIMIT,0,DAY
NFO,PFC26JUN400PE,1300,SELL,NRML,LIMIT,0,DAY
NFO,NTPC26JUN300PE,1500,SELL,NRML,LIMIT,0,DAY
