exchange,tradingsymbol,quantity,transaction_type,product,order_type,price,validity
NFO,PFC26JUN480CE,1300,SELL,NRML,LIMIT,0,DAY
NFO,ETERNAL26JUN285CE,2425,SELL,NRML,LIMIT,0,DAY
NFO,UNITDSPR26JUN1450CE,400,SELL,NRML,LIMIT,0,DAY
NFO,HAVELLS26JUN1350CE,500,SELL,NRML,LIMIT,0,DAY
