exchange,tradingsymbol,quantity,transaction_type,product,order_type,price,validity
NFO,BAJFINANCE26JUL1100CE,750,SELL,NRML,LIMIT,0,DAY
NFO,TATACONSUM26JUL1180CE,550,SELL,NRML,LIMIT,0,DAY
NFO,HAVELLS26JUL1250CE,500,SELL,NRML,LIMIT,0,DAY
NFO,PFC26JUL460CE,1300,SELL,NRML,LIMIT,0,DAY
NFO,UNITDSPR26JUL1480CE,400,SELL,NRML,LIMIT,0,DAY
