exchange,tradingsymbol,quantity,transaction_type,product,order_type,price,validity
NFO,BAJFINANCE26JUN11000CE,250,SELL,NRML,LIMIT,0,DAY
NFO,TATACONSUM26JUN1450CE,550,SELL,NRML,LIMIT,0,DAY
NFO,HAVELLS26JUN1950CE,500,SELL,NRML,LIMIT,0,DAY
NFO,PFC26JUN575CE,1325,SELL,NRML,LIMIT,0,DAY
